NumMutant,MutatorType,MutantSourceFile,MutantSourceRow,MutantSourceCol,MutantSource,MutantDestinationFile,MutantDestinationRow,MutantDestinationCol,MutantDestination,Result,file,mutation_score
38.0,RC-and->true,program3/shuffled-14,87.0,5.0,(and (list? s) (>= (length s) 2) (equal? (first s) (quote var))),program3/shuffled-14,,,(and (list? s) #t (equal? (first s) (quote var))),failed,program3/shuffled-14.rkt,0.944444
39.0,RC-and->true,program3/shuffled-14,87.0,5.0,(and (list? s) (>= (length s) 2) (equal? (first s) (quote var))),program3/shuffled-14,,,(and (list? s) (>= (length s) 2) #t),failed,program3/shuffled-14.rkt,0.944444
40.0,RC-and->false,program3/shuffled-14,96.0,5.0,(and (list? s) (not (empty? s)) (not (is-keyword? (first s)))),program3/shuffled-14,,,(and #f (not (empty? s)) (not (is-keyword? (first s)))),failed,program3/shuffled-14.rkt,0.944444
41.0,RC-and->false,program3/shuffled-14,96.0,5.0,(and (list? s) (not (empty? s)) (not (is-keyword? (first s)))),program3/shuffled-14,,,(and (list? s) #f (not (is-keyword? (first s)))),failed,program3/shuffled-14.rkt,0.944444
42.0,RC-and->false,program3/shuffled-14,96.0,5.0,(and (list? s) (not (empty? s)) (not (is-keyword? (first s)))),program3/shuffled-14,,,(and (list? s) (not (empty? s)) #f),failed,program3/shuffled-14.rkt,0.944444
43.0,RC-and->true,program3/shuffled-14,96.0,5.0,(and (list? s) (not (empty? s)) (not (is-keyword? (first s)))),program3/shuffled-14,,,(and #t (not (empty? s)) (not (is-keyword? (first s)))),failed,program3/shuffled-14.rkt,0.944444
44.0,RC-and->true,program3/shuffled-14,96.0,5.0,(and (list? s) (not (empty? s)) (not (is-keyword? (first s)))),program3/shuffled-14,,,(and (list? s) #t (not (is-keyword? (first s)))),failed,program3/shuffled-14.rkt,0.944444
45.0,RC-and->true,program3/shuffled-14,96.0,5.0,(and (list? s) (not (empty? s)) (not (is-keyword? (first s)))),program3/shuffled-14,,,(and (list? s) (not (empty? s)) #t),passed,program3/shuffled-14.rkt,0.944444
46.0,RC-if->false,program3/shuffled-14,98.0,8.0,"(if (and (LamC? firstExpr) (not (equal? (length (LamC-params firstExpr)) (length argsExpr)))) (error (string-append \""ZNQR: bad number of arguments for lambda: \"" (~v s))) (AppC firstExpr argsExpr))",mutation-tester,90.0,10.0,"(if #f (error (string-append \""ZNQR: bad number of arguments for lambda: \"" (~v s))) (AppC firstExpr argsExpr))",failed,program3/shuffled-14.rkt,0.944444
47.0,RC-if->true,program3/shuffled-14,98.0,8.0,"(if (and (LamC? firstExpr) (not (equal? (length (LamC-params firstExpr)) (length argsExpr)))) (error (string-append \""ZNQR: bad number of arguments for lambda: \"" (~v s))) (AppC firstExpr argsExpr))",mutation-tester,93.0,10.0,"(if #t (error (string-append \""ZNQR: bad number of arguments for lambda: \"" (~v s))) (AppC firstExpr argsExpr))",failed,program3/shuffled-14.rkt,0.944444
48.0,RC-and->false,program3/shuffled-14,99.0,10.0,(and (LamC? firstExpr) (not (equal? (length (LamC-params firstExpr)) (length argsExpr)))),program3/shuffled-14,,,(and #f (not (equal? (length (LamC-params firstExpr)) (length argsExpr)))),failed,program3/shuffled-14.rkt,0.944444
49.0,RC-and->false,program3/shuffled-14,99.0,10.0,(and (LamC? firstExpr) (not (equal? (length (LamC-params firstExpr)) (length argsExpr)))),program3/shuffled-14,,,(and (LamC? firstExpr) #f),failed,program3/shuffled-14.rkt,0.944444
50.0,RC-and->true,program3/shuffled-14,99.0,10.0,(and (LamC? firstExpr) (not (equal? (length (LamC-params firstExpr)) (length argsExpr)))),program3/shuffled-14,,,(and #t (not (equal? (length (LamC-params firstExpr)) (length argsExpr)))),failed,program3/shuffled-14.rkt,0.944444
51.0,RC-and->true,program3/shuffled-14,99.0,10.0,(and (LamC? firstExpr) (not (equal? (length (LamC-params firstExpr)) (length argsExpr)))),program3/shuffled-14,,,(and (LamC? firstExpr) #t),failed,program3/shuffled-14.rkt,0.944444
52.0,RC-or->false,program3/shuffled-14,119.0,2.0,(or (equal? s (quote if)) (equal? s (quote var)) (equal? s (quote ->)) (equal? s (quote =))),program3/shuffled-14,,,(or #f (equal? s (quote var)) (equal? s (quote ->)) (equal? s (quote =))),failed,program3/shuffled-14.rkt,0.944444
53.0,RC-or->false,program3/shuffled-14,119.0,2.0,(or (equal? s (quote if)) (equal? s (quote var)) (equal? s (quote ->)) (equal? s (quote =))),program3/shuffled-14,,,(or (equal? s (quote if)) #f (equal? s (quote ->)) (equal? s (quote =))),failed,program3/shuffled-14.rkt,0.944444
54.0,RC-or->false,program3/shuffled-14,119.0,2.0,(or (equal? s (quote if)) (equal? s (quote var)) (equal? s (quote ->)) (equal? s (quote =))),program3/shuffled-14,,,(or (equal? s (quote if)) (equal? s (quote var)) #f (equal? s (quote =))),passed,program3/shuffled-14.rkt,0.944444
55.0,RC-or->false,program3/shuffled-14,119.0,2.0,(or (equal? s (quote if)) (equal? s (quote var)) (equal? s (quote ->)) (equal? s (quote =))),program3/shuffled-14,,,(or (equal? s (quote if)) (equal? s (quote var)) (equal? s (quote ->)) #f),failed,program3/shuffled-14.rkt,0.944444
56.0,RC-or->true,program3/shuffled-14,119.0,2.0,(or (equal? s (quote if)) (equal? s (quote var)) (equal? s (quote ->)) (equal? s (quote =))),program3/shuffled-14,,,(or #t (equal? s (quote var)) (equal? s (quote ->)) (equal? s (quote =))),failed,program3/shuffled-14.rkt,0.944444
57.0,RC-or->true,program3/shuffled-14,119.0,2.0,(or (equal? s (quote if)) (equal? s (quote var)) (equal? s (quote ->)) (equal? s (quote =))),program3/shuffled-14,,,(or (equal? s (quote if)) #t (equal? s (quote ->)) (equal? s (quote =))),failed,program3/shuffled-14.rkt,0.944444
58.0,RC-or->true,program3/shuffled-14,119.0,2.0,(or (equal? s (quote if)) (equal? s (quote var)) (equal? s (quote ->)) (equal? s (quote =))),program3/shuffled-14,,,(or (equal? s (quote if)) (equal? s (quote var)) #t (equal? s (quote =))),failed,program3/shuffled-14.rkt,0.944444
59.0,RC-or->true,program3/shuffled-14,119.0,2.0,(or (equal? s (quote if)) (equal? s (quote var)) (equal? s (quote ->)) (equal? s (quote =))),program3/shuffled-14,,,(or (equal? s (quote if)) (equal? s (quote var)) (equal? s (quote ->)) #t),failed,program3/shuffled-14.rkt,0.944444
60.0,RC-and->false,program3/shuffled-14,127.0,2.0,(and (symbol? s) (not (is-keyword? s)) (not (real? s))),program3/shuffled-14,,,(and #f (not (is-keyword? s)) (not (real? s))),failed,program3/shuffled-14.rkt,0.944444
61.0,RC-and->false,program3/shuffled-14,127.0,2.0,(and (symbol? s) (not (is-keyword? s)) (not (real? s))),program3/shuffled-14,,,(and (symbol? s) #f (not (real? s))),failed,program3/shuffled-14.rkt,0.944444
62.0,RC-and->false,program3/shuffled-14,127.0,2.0,(and (symbol? s) (not (is-keyword? s)) (not (real? s))),program3/shuffled-14,,,(and (symbol? s) (not (is-keyword? s)) #f),failed,program3/shuffled-14.rkt,0.944444
63.0,RC-and->true,program3/shuffled-14,127.0,2.0,(and (symbol? s) (not (is-keyword? s)) (not (real? s))),program3/shuffled-14,,,(and #t (not (is-keyword? s)) (not (real? s))),failed,program3/shuffled-14.rkt,0.944444
64.0,RC-and->true,program3/shuffled-14,127.0,2.0,(and (symbol? s) (not (is-keyword? s)) (not (real? s))),program3/shuffled-14,,,(and (symbol? s) #t (not (real? s))),failed,program3/shuffled-14.rkt,0.944444
65.0,RC-and->true,program3/shuffled-14,127.0,2.0,(and (symbol? s) (not (is-keyword? s)) (not (real? s))),program3/shuffled-14,,,(and (symbol? s) (not (is-keyword? s)) #t),passed,program3/shuffled-14.rkt,0.944444
66.0,RC-if->false,program3/shuffled-14,135.0,2.0,"(if (check-duplicates params) (error (string-append \""ZNQR: duplicate parameters: \"" (~v params))) (if (andmap is-variable? params) (cast params (Listof Symbol)) (error (string-append \""ZNQR: bad parameters: \"" (~v params)))))",mutation-tester,90.0,10.0,"(if #f (error (string-append \""ZNQR: duplicate parameters: \"" (~v params))) (if (andmap is-variable? params) (cast params (Listof Symbol)) (error (string-append \""ZNQR: bad parameters: \"" (~v params)))))",failed,program3/shuffled-14.rkt,0.944444
67.0,RC-if->true,program3/shuffled-14,135.0,2.0,"(if (check-duplicates params) (error (string-append \""ZNQR: duplicate parameters: \"" (~v params))) (if (andmap is-variable? params) (cast params (Listof Symbol)) (error (string-append \""ZNQR: bad parameters: \"" (~v params)))))",mutation-tester,93.0,10.0,"(if #t (error (string-append \""ZNQR: duplicate parameters: \"" (~v params))) (if (andmap is-variable? params) (cast params (Listof Symbol)) (error (string-append \""ZNQR: bad parameters: \"" (~v params)))))",failed,program3/shuffled-14.rkt,0.944444
68.0,RC-if->false,program3/shuffled-14,137.0,4.0,"(if (andmap is-variable? params) (cast params (Listof Symbol)) (error (string-append \""ZNQR: bad parameters: \"" (~v params))))",mutation-tester,90.0,10.0,"(if #f (cast params (Listof Symbol)) (error (string-append \""ZNQR: bad parameters: \"" (~v params))))",failed,program3/shuffled-14.rkt,0.944444
69.0,RC-if->true,program3/shuffled-14,137.0,4.0,"(if (andmap is-variable? params) (cast params (Listof Symbol)) (error (string-append \""ZNQR: bad parameters: \"" (~v params))))",mutation-tester,93.0,10.0,"(if #t (cast params (Listof Symbol)) (error (string-append \""ZNQR: bad parameters: \"" (~v params))))",failed,program3/shuffled-14.rkt,0.944444
70.0,RC-if->false,program3/shuffled-14,145.0,2.0,"(if (and (RealV? l) (RealV? r)) (RealV (op (RealV-d l) (RealV-d r))) (error (string-append \""ZNQR: unexpected left or right argument for arithmetic binop: \"" (~v l) \"", \"" (~v r))))",mutation-tester,90.0,10.0,"(if #f (RealV (op (RealV-d l) (RealV-d r))) (error (string-append \""ZNQR: unexpected left or right argument for arithmetic binop: \"" (~v l) \"", \"" (~v r))))",failed,program3/shuffled-14.rkt,0.944444
71.0,RC-if->true,program3/shuffled-14,145.0,2.0,"(if (and (RealV? l) (RealV? r)) (RealV (op (RealV-d l) (RealV-d r))) (error (string-append \""ZNQR: unexpected left or right argument for arithmetic binop: \"" (~v l) \"", \"" (~v r))))",mutation-tester,93.0,10.0,"(if #t (RealV (op (RealV-d l) (RealV-d r))) (error (string-append \""ZNQR: unexpected left or right argument for arithmetic binop: \"" (~v l) \"", \"" (~v r))))",failed,program3/shuffled-14.rkt,0.944444
72.0,RC-and->false,program3/shuffled-14,146.0,4.0,(and (RealV? l) (RealV? r)),program3/shuffled-14,,,(and #f (RealV? r)),failed,program3/shuffled-14.rkt,0.944444
73.0,RC-and->false,program3/shuffled-14,146.0,4.0,(and (RealV? l) (RealV? r)),program3/shuffled-14,,,(and (RealV? l) #f),failed,program3/shuffled-14.rkt,0.944444
74.0,RC-and->true,program3/shuffled-14,146.0,4.0,(and (RealV? l) (RealV? r)),program3/shuffled-14,,,(and #t (RealV? r)),failed,program3/shuffled-14.rkt,0.944444
75.0,RC-and->true,program3/shuffled-14,146.0,4.0,(and (RealV? l) (RealV? r)),program3/shuffled-14,,,(and (RealV? l) #t),failed,program3/shuffled-14.rkt,0.944444
76.0,RC-if->false,program3/shuffled-14,153.0,2.0,"(if (and (RealV? b) (zero? (RealV-d b))) (error \""ZNQR: Division by zero\"") (apply-arithmetic / a b))",mutation-tester,90.0,10.0,"(if #f (error \""ZNQR: Division by zero\"") (apply-arithmetic / a b))",failed,program3/shuffled-14.rkt,0.944444
77.0,RC-if->true,program3/shuffled-14,153.0,2.0,"(if (and (RealV? b) (zero? (RealV-d b))) (error \""ZNQR: Division by zero\"") (apply-arithmetic / a b))",mutation-tester,93.0,10.0,"(if #t (error \""ZNQR: Division by zero\"") (apply-arithmetic / a b))",failed,program3/shuffled-14.rkt,0.944444
78.0,RC-and->false,program3/shuffled-14,154.0,4.0,(and (RealV? b) (zero? (RealV-d b))),program3/shuffled-14,,,(and #f (zero? (RealV-d b))),failed,program3/shuffled-14.rkt,0.944444
79.0,RC-and->false,program3/shuffled-14,154.0,4.0,(and (RealV? b) (zero? (RealV-d b))),program3/shuffled-14,,,(and (RealV? b) #f),failed,program3/shuffled-14.rkt,0.944444
80.0,RC-and->true,program3/shuffled-14,154.0,4.0,(and (RealV? b) (zero? (RealV-d b))),program3/shuffled-14,,,(and #t (zero? (RealV-d b))),failed,program3/shuffled-14.rkt,0.944444
81.0,RC-and->true,program3/shuffled-14,154.0,4.0,(and (RealV? b) (zero? (RealV-d b))),program3/shuffled-14,,,(and (RealV? b) #t),failed,program3/shuffled-14.rkt,0.944444
82.0,RC-if->false,program3/shuffled-14,158.0,2.0,"(if (and (RealV? a) (RealV? b)) (BooleanV (<= (RealV-d a) (RealV-d b))) (error (string-append \""ZNQR: Bad type for leq parameters: \"" (~v (list a b)))))",mutation-tester,90.0,10.0,"(if #f (BooleanV (<= (RealV-d a) (RealV-d b))) (error (string-append \""ZNQR: Bad type for leq parameters: \"" (~v (list a b)))))",failed,program3/shuffled-14.rkt,0.944444
83.0,RC-if->true,program3/shuffled-14,158.0,2.0,"(if (and (RealV? a) (RealV? b)) (BooleanV (<= (RealV-d a) (RealV-d b))) (error (string-append \""ZNQR: Bad type for leq parameters: \"" (~v (list a b)))))",mutation-tester,93.0,10.0,"(if #t (BooleanV (<= (RealV-d a) (RealV-d b))) (error (string-append \""ZNQR: Bad type for leq parameters: \"" (~v (list a b)))))",failed,program3/shuffled-14.rkt,0.944444
84.0,RC-and->false,program3/shuffled-14,159.0,4.0,(and (RealV? a) (RealV? b)),program3/shuffled-14,,,(and #f (RealV? b)),failed,program3/shuffled-14.rkt,0.944444
85.0,RC-and->false,program3/shuffled-14,159.0,4.0,(and (RealV? a) (RealV? b)),program3/shuffled-14,,,(and (RealV? a) #f),failed,program3/shuffled-14.rkt,0.944444
86.0,RC-and->true,program3/shuffled-14,159.0,4.0,(and (RealV? a) (RealV? b)),program3/shuffled-14,,,(and #t (RealV? b)),failed,program3/shuffled-14.rkt,0.944444
87.0,RC-and->true,program3/shuffled-14,159.0,4.0,(and (RealV? a) (RealV? b)),program3/shuffled-14,,,(and (RealV? a) #t),failed,program3/shuffled-14.rkt,0.944444
88.0,RC-cond->false,program3/shuffled-14,163.0,26.0,(cond ((and (RealV? a) (RealV? b)) (equal? (RealV-d a) (RealV-d b))) ((and (StringV? a) (StringV? b)) (equal? (StringV-s a) (StringV-s b))) ((and (BooleanV? a) (BooleanV? b)) (equal? (BooleanV-b a) (BooleanV-b b))) (else #f)),program3/shuffled-14,,,(cond (#f (equal? (RealV-d a) (RealV-d b))) ((and (StringV? a) (StringV? b)) (equal? (StringV-s a) (StringV-s b))) ((and (BooleanV? a) (BooleanV? b)) (equal? (BooleanV-b a) (BooleanV-b b))) (else #f)),failed,program3/shuffled-14.rkt,0.944444
89.0,RC-cond->false,program3/shuffled-14,163.0,26.0,(cond ((and (RealV? a) (RealV? b)) (equal? (RealV-d a) (RealV-d b))) ((and (StringV? a) (StringV? b)) (equal? (StringV-s a) (StringV-s b))) ((and (BooleanV? a) (BooleanV? b)) (equal? (BooleanV-b a) (BooleanV-b b))) (else #f)),program3/shuffled-14,,,(cond ((and (RealV? a) (RealV? b)) (equal? (RealV-d a) (RealV-d b))) (#f (equal? (StringV-s a) (StringV-s b))) ((and (BooleanV? a) (BooleanV? b)) (equal? (BooleanV-b a) (BooleanV-b b))) (else #f)),failed,program3/shuffled-14.rkt,0.944444
